"barras"|"precio"|"operador"|"fecha_inicio"|"fecha_fin"|"observaciones"|"fecha"|"hora"|"vigente"|"clase"
"7790580129576"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:06:04|S|1
"7790580129941"|130.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:06:12|S|1
"7790580984205"|2245.00|ADRIANR|2024-09-12|2024-11-15| |2024-09-11|15:06:18|S|1
"6000001052798"|6950.00|ROMANG|2024-09-13|2024-09-16| |2024-09-12|07:48:20|N|1
"6000001040368"|7300.00|ROMANG|2024-09-13|2024-09-16| |2024-09-12|07:48:34|N|1
"6000001039232"|7300.00|ROMANG|2024-09-13|2024-09-16| |2024-09-12|07:48:45|N|1
"0000000102490"|7200.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:51:30|N|1
"6000001072734"|7200.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:51:44|N|1
"0000000102721"|7200.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:51:54|N|1
"6000001070822"|8960.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:52:04|N|1
"0000000250014"|2240.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:52:18|N|1
"7790639002928"|749.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:53:56|N|1
"7790639003031"|749.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:06|N|1
"7790639002911"|749.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:17|N|1
"7790639002935"|749.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:27|N|1
"7790314062346"|2842.50|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:37|N|1
"7790314079405"|2842.50|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:49|N|1
"7790950134810"|3990.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:54:58|N|1
"0000000100209"|5400.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:55:11|N|1
"6000001014550"|7150.00|ROMANG|2024-09-13|2024-09-14| |2024-09-12|07:55:21|N|1
"7798041800309"|5500.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:12:30|S|1
"7798041800286"|5500.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:12:42|S|1
"7798041800293"|5500.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:12:49|S|1
"7798041800255"|6000.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:12:58|S|1
"7798041800231"|6000.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:13:23|S|1
"7798041800248"|6000.00|ROMANG|2024-09-13|2024-10-11| |2024-09-12|12:13:32|S|1
"7793913001730"|1200.00|ROMANG|2024-09-14|2024-09-18| |2024-09-13|07:36:07|S|1
"7790742325808"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:10:32|S|1
"7790742321701"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:10:41|S|1
"7790742321800"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:10:49|S|1
"7790742326706"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:10:57|S|1
"7790742327703"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:11:05|S|1
"7790742327901"|1450.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:11:13|S|1
"7790742373403"|2200.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:11:21|S|1
"7790742373205"|2200.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:11:34|S|1
"7790742373304"|2200.00|ROMANG|2024-09-14|2024-10-01| |2024-09-13|10:11:41|S|1
"7790314079399"|2842.50|FLAVIOP|2024-09-14|2024-08-16| |2024-09-13|12:20:59|S|1
"0000000259027"|43000.00|SERGIOG|2024-09-14|2024-10-31| |2024-09-13|12:23:55|S|1
"0000000269752"|43000.00|SERGIOG|2024-09-14|2024-10-31| |2024-09-13|12:24:19|S|1
"7794000957862"|699.00|ADRIANR|2024-09-17|2024-10-11| |2024-09-16|07:43:32|S|1
"7791708002023"|950.00|ROMANG|2024-09-17|2024-10-07| |2024-09-16|09:28:13|S|1
"7791708001408"|950.00|ROMANG|2024-09-17|2024-10-07| |2024-09-16|09:28:32|S|1
"7793253004316"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:18|S|2
"7793253004262"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:21|S|2
"7793253004255"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:22|S|2
"7793253004293"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:24|S|2
"7793253004323"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:26|S|2
"7793253004231"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:28|S|2
"7793253004309"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:30|S|2
"7793253004248"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:31|S|2
"7793253004279"|2050.00|ADRIANR|2024-09-17|2024-09-21| |2024-09-16|11:11:32|S|2
"7622201388485"|1650.00|ADRIANR|2024-09-17|2024-10-14| |2024-09-16|13:11:12|S|1
"7793913001990"|1575.00|ROMANG|2024-09-17|2024-09-20| |2024-09-16|17:40:28|S|1
"7791708611454"|1350.00|ROMANG|2024-09-17|2024-09-20| |2024-09-16|17:41:26|S|1
"7790742308801"|1450.00|ROMANG|2024-09-18|2024-10-04| |2024-09-17|07:40:09|P|1
