CodigoInterno,Descripcion,DescripcionMarca,Total de Ventas por Unidad,Sucursal,Fecha
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"44,818",Crespo,45516
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"6,574",Nogoya Sur,45516
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"51,208",Crespo,45517
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,248",Nogoya Sur,45517
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"1,226",Nogoya Italia,45517
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"48,378",Crespo,45518
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,368",Nogoya Sur,45518
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,108",Nogoya Italia,45518
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"42,06",Crespo,45519
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"10,744",Nogoya Sur,45519
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"6,508",Nogoya Italia,45519
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"49,277",Crespo,45520
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,592",Nogoya Italia,45520
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"1,97",Nogoya Sur,45520
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"21,898",Crespo,45523
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,296",Nogoya Italia,45523
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,3,Nogoya Sur,45523
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"45,722",Crespo,45524
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"3,888",Nogoya Sur,45524
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,24",Nogoya Italia,45524
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"55,652",Crespo,45525
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"9,112",Nogoya Sur,45525
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"5,004",Nogoya Italia,45525
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"60,532",Crespo,45526
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"6,254",Nogoya Italia,45526
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,984",Nogoya Sur,45526
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"39,898",Crespo,45527
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,868",Nogoya Sur,45527
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"1,638",Nogoya Italia,45527
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"41,732",Crespo,45528
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"12,424",Nogoya Sur,45528
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"5,818",Nogoya Italia,45528
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"38,578",Crespo,45530
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"6,068",Nogoya Italia,45530
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"5,318",Nogoya Sur,45530
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"39,479",Crespo,45531
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"5,26",Nogoya Italia,45531
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,762",Nogoya Sur,45531
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"57,916",Crespo,45532
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"3,68",Nogoya Italia,45532
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,666",Nogoya Sur,45532
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"46,09",Crespo,45533
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,96",Nogoya Sur,45533
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,52",Nogoya Italia,45533
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"4,564",Crespo,45534
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"3,834",Nogoya Sur,45534
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"2,61",Nogoya Italia,45534
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"23,622",Crespo,45535
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"5,314",Nogoya Italia,45535
107893,MILANESA DE POLLO KG.,CARNICERIA PREPARADOS,"3,438",Nogoya Sur,45535
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"7,804",Crespo,45505
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"32,376",Crespo,45506
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"33,146",Crespo,45507
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"17,335",Crespo,45509
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"24,302",Crespo,45510
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"39,206",Crespo,45511
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"33,169",Crespo,45512
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"34,354",Crespo,45513
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"32,62",Crespo,45514
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"11,177",Crespo,45516
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"20,121",Crespo,45517
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"30,496",Crespo,45518
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"33,842",Crespo,45519
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"36,804",Crespo,45520
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"10,722",Crespo,45523
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"24,352",Crespo,45524
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"31,064",Crespo,45525
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"1,594",Hernandez,45525
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"26,072",Crespo,45526
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"5,6",Hernandez,45526
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"33,174",Crespo,45527
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"2,12",Hernandez,45527
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"40,174",Crespo,45528
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"6,898",Hernandez,45528
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"15,328",Crespo,45530
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"21,636",Crespo,45531
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"18,958",Crespo,45532
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"17,552",Crespo,45533
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"17,5",Crespo,45534
105835,PALETA DE CERDO CON CUERO KG.,CARNE CERDO,"37,952",Crespo,45535
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,92",Crespo,45505
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"2,3",Crespo,45506
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,911",Crespo,45507
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,48",Crespo,45509
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"8,546",Crespo,45510
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"10,286",Crespo,45511
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"5,266",Crespo,45512
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"5,147",Crespo,45513
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,586",Crespo,45514
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"4,705",Crespo,45516
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"3,35",Crespo,45517
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,97",Crespo,45518
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"6,1",Crespo,45519
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"2,3",Crespo,45520
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,"1,625",Crespo,45523
105286,PECHUGA DE POLLO MOLIDA KG.,CALISA,1,Crespo,45535
100526,PECHUGUIN DE POLLO KG.,CALISA,"27,07",Crespo,45520
100526,PECHUGUIN DE POLLO KG.,CALISA,"21,045",Crespo,45523
100526,PECHUGUIN DE POLLO KG.,CALISA,"40,185",Crespo,45524
100526,PECHUGUIN DE POLLO KG.,CALISA,"21,125",Crespo,45525
100526,PECHUGUIN DE POLLO KG.,CALISA,"6,115",Crespo,45526
100526,PECHUGUIN DE POLLO KG.,CALISA,"2,665",Crespo,45527
100526,PECHUGUIN DE POLLO KG.,CALISA,"2,08",Crespo,45528
100526,PECHUGUIN DE POLLO KG.,CALISA,"7,74",Crespo,45531
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"9,127",Crespo,45505
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,504",Nogoya Sur,45505
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"13,272",Crespo,45506
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,72",Nogoya Sur,45506
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"2,146",Crespo,45507
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,114",Nogoya Sur,45507
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"6,575",Crespo,45510
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,284",Nogoya Sur,45510
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"4,21",Crespo,45511
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"12,066",Crespo,45512
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,754",Nogoya Sur,45512
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"8,626",Crespo,45513
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,09",Nogoya Sur,45513
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,52",Crespo,45514
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,026",Nogoya Sur,45516
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"8,21",Crespo,45517
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"5,501",Crespo,45518
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,858",Nogoya Sur,45518
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"7,81",Crespo,45519
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,736",Nogoya Sur,45519
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"16,37",Crespo,45520
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"3,785",Crespo,45523
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,704",Nogoya Sur,45523
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"9,5",Crespo,45524
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"12,03",Crespo,45525
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,764",Nogoya Sur,45525
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"7,22",Crespo,45526
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"2,55",Nogoya Sur,45526
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"10,002",Crespo,45527
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"0,846",Nogoya Sur,45527
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"13,926",Crespo,45528
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,558",Nogoya Sur,45528
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"2,26",Crespo,45530
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"2,194",Nogoya Sur,45530
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"8,69",Crespo,45531
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"3,818",Nogoya Sur,45531
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"7,018",Crespo,45532
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,536",Nogoya Sur,45532
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"7,295",Crespo,45533
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"11,065",Crespo,45534
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"3,06",Nogoya Sur,45534
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,13,Crespo,45535
114741,POLLO A LA PAMPLONA KG.,CARNICERIA PREPARADOS,"1,7",Nogoya Sur,45535
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"16,302",Nogoya Sur,45505
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,588",Hernandez,45505
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,27",Nogoya Italia,45505
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"18,994",Nogoya Sur,45506
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,012",Nogoya Italia,45506
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,43",Hernandez,45506
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,1,Crespo,45506
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"12,094",Nogoya Sur,45507
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,688",Hernandez,45507
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,604",Nogoya Italia,45507
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,976",Nogoya Sur,45509
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,668",Nogoya Italia,45509
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,815",Hernandez,45509
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,38",Hernandez,45510
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,412",Nogoya Italia,45510
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"3,954",Nogoya Sur,45510
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"3,8",Nogoya Italia,45511
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"3,118",Hernandez,45511
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"1,19",Nogoya Sur,45511
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,1,Crespo,45511
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"13,518",Nogoya Italia,45512
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,506",Hernandez,45512
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"4,102",Nogoya Sur,45512
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"0,91",Crespo,45512
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,568",Nogoya Italia,45513
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"4,472",Nogoya Sur,45513
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,542",Hernandez,45513
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,2,Crespo,45513
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,936",Nogoya Italia,45514
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,5",Hernandez,45514
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"1,866",Nogoya Sur,45514
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,232",Nogoya Sur,45516
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"4,164",Nogoya Italia,45516
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,726",Hernandez,45516
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,2,Crespo,45516
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"10,06",Nogoya Italia,45517
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,198",Nogoya Sur,45517
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,468",Hernandez,45517
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,014",Hernandez,45518
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,778",Nogoya Italia,45518
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,2,Crespo,45518
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"0,642",Nogoya Sur,45518
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,042",Hernandez,45519
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"4,912",Nogoya Italia,45519
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,2,Crespo,45519
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,802",Nogoya Italia,45520
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,45",Hernandez,45520
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,296",Nogoya Sur,45520
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"9,214",Nogoya Italia,45523
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,912",Nogoya Sur,45523
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,29",Hernandez,45523
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,418",Nogoya Sur,45524
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,646",Nogoya Italia,45524
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"9,622",Nogoya Sur,45525
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,52",Nogoya Italia,45525
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,26",Hernandez,45525
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"14,73",Nogoya Sur,45526
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"11,54",Nogoya Italia,45526
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"9,882",Hernandez,45526
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,3,Crespo,45526
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,948",Nogoya Italia,45527
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,65",Nogoya Sur,45527
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,312",Hernandez,45527
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"13,414",Nogoya Sur,45528
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,584",Hernandez,45528
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"4,556",Nogoya Italia,45528
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"15,006",Nogoya Sur,45530
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"13,478",Nogoya Italia,45530
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,788",Hernandez,45530
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"9,278",Nogoya Sur,45531
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,642",Nogoya Italia,45531
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"2,1",Hernandez,45531
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,1,Crespo,45531
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,064",Nogoya Sur,45532
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,022",Nogoya Italia,45532
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,868",Hernandez,45533
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,448",Nogoya Sur,45533
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"5,786",Nogoya Italia,45533
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,5,Crespo,45533
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,476",Nogoya Italia,45534
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"8,1",Hernandez,45534
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"6,308",Nogoya Sur,45534
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"10,134",Nogoya Italia,45535
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"7,342",Hernandez,45535
102713,POLLO ALAS KG.,FRIGORIFICO S.ISABEL,"3,6",Nogoya Sur,45535
114758,POLLO ALAS KG.,CALISA,"25,111",Crespo,45505
114758,POLLO ALAS KG.,CALISA,"4,534",Nogoya Sur,45505
114758,POLLO ALAS KG.,CALISA,"24,909",Crespo,45506
114758,POLLO ALAS KG.,CALISA,"22,657",Crespo,45507
114758,POLLO ALAS KG.,CALISA,"6,886",Nogoya Sur,45507
114758,POLLO ALAS KG.,CALISA,"8,186",Crespo,45509
114758,POLLO ALAS KG.,CALISA,"1,05",Nogoya Sur,45509
114758,POLLO ALAS KG.,CALISA,"23,087",Crespo,45510
114758,POLLO ALAS KG.,CALISA,"22,534",Nogoya Sur,45510
114758,POLLO ALAS KG.,CALISA,"19,845",Crespo,45511
114758,POLLO ALAS KG.,CALISA,"9,464",Nogoya Sur,45511
114758,POLLO ALAS KG.,CALISA,"23,452",Crespo,45512
114758,POLLO ALAS KG.,CALISA,"12,74",Nogoya Sur,45512
114758,POLLO ALAS KG.,CALISA,"25,792",Crespo,45513
114758,POLLO ALAS KG.,CALISA,"5,02",Nogoya Sur,45513
114758,POLLO ALAS KG.,CALISA,"36,316",Crespo,45514
114758,POLLO ALAS KG.,CALISA,"18,36",Nogoya Sur,45514
114758,POLLO ALAS KG.,CALISA,"15,906",Crespo,45516
114758,POLLO ALAS KG.,CALISA,"10,906",Nogoya Sur,45516
114758,POLLO ALAS KG.,CALISA,"0,906",Hernandez,45516
114758,POLLO ALAS KG.,CALISA,"13,786",Crespo,45517
114758,POLLO ALAS KG.,CALISA,"13,388",Nogoya Sur,45517
114758,POLLO ALAS KG.,CALISA,"16,991",Crespo,45518
114758,POLLO ALAS KG.,CALISA,"11,596",Nogoya Sur,45518
114758,POLLO ALAS KG.,CALISA,"14,72",Nogoya Sur,45519
114758,POLLO ALAS KG.,CALISA,"12,695",Crespo,45519
114758,POLLO ALAS KG.,CALISA,31,Crespo,45520
114758,POLLO ALAS KG.,CALISA,"11,094",Nogoya Sur,45520
114758,POLLO ALAS KG.,CALISA,"12,54",Crespo,45523
114758,POLLO ALAS KG.,CALISA,"5,042",Nogoya Sur,45523
114758,POLLO ALAS KG.,CALISA,"14,79",Crespo,45524
114758,POLLO ALAS KG.,CALISA,"5,922",Nogoya Sur,45524
114758,POLLO ALAS KG.,CALISA,"21,375",Crespo,45525
114758,POLLO ALAS KG.,CALISA,"5,752",Nogoya Sur,45525
114758,POLLO ALAS KG.,CALISA,"7,805",Crespo,45526
114758,POLLO ALAS KG.,CALISA,"2,51",Nogoya Sur,45526
114758,POLLO ALAS KG.,CALISA,"27,65",Crespo,45527
114758,POLLO ALAS KG.,CALISA,"11,378",Nogoya Sur,45527
114758,POLLO ALAS KG.,CALISA,"24,53",Crespo,45528
114758,POLLO ALAS KG.,CALISA,"6,79",Nogoya Sur,45528
114758,POLLO ALAS KG.,CALISA,"7,31",Crespo,45530
114758,POLLO ALAS KG.,CALISA,"5,468",Nogoya Sur,45530
114758,POLLO ALAS KG.,CALISA,"14,21",Crespo,45531
114758,POLLO ALAS KG.,CALISA,"2,67",Nogoya Sur,45531
114758,POLLO ALAS KG.,CALISA,"12,695",Crespo,45532
114758,POLLO ALAS KG.,CALISA,"9,798",Nogoya Sur,45532
114758,POLLO ALAS KG.,CALISA,"20,835",Crespo,45533
114758,POLLO ALAS KG.,CALISA,"7,214",Nogoya Sur,45533
114758,POLLO ALAS KG.,CALISA,"17,645",Crespo,45534
114758,POLLO ALAS KG.,CALISA,"12,776",Nogoya Sur,45534
114758,POLLO ALAS KG.,CALISA,"16,565",Crespo,45535
114758,POLLO ALAS KG.,CALISA,"11,468",Nogoya Sur,45535
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"65,305",Crespo,45505
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"57,655",Crespo,45506
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"83,366",Crespo,45507
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"21,305",Crespo,45509
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"85,36",Crespo,45510
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"58,91",Crespo,45511
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"57,498",Crespo,45512
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"78,769",Crespo,45513
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"62,606",Crespo,45514
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"37,905",Crespo,45516
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"47,506",Crespo,45517
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"70,219",Crespo,45518
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"54,855",Crespo,45519
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"70,275",Crespo,45520
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"45,085",Crespo,45523
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"79,755",Crespo,45524
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"0,224",Nogoya Sur,45524
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"72,69",Crespo,45525
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"79,825",Crespo,45526
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"49,765",Crespo,45527
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"95,73",Crespo,45528
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"25,435",Crespo,45530
102461,POLLO CALISA ESPECIAL C/MENUDOS KG.,CALISA,"37,59",Crespo,45531
