codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,cantidad_ventas_normal,fechas_normal,aumento_ventas,cantidad_dias
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Hernandez,2024-08-02,2024-08-08,30.0,5,2,"2024-08-21, 2024-08-31",150.0,2
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,120.0,2,1,2024-08-16,100.0,1
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,82.0,5,2,"2024-08-12, 2024-08-30",150.0,2
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Crespo,2024-08-02,2024-08-08,45.0,36,14,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-15",157.14,5
260965,LIQUIDO P/ROPA SKIP P/DILUIR 500ML OXI,UNILEVER.,Hernandez,2024-08-02,2024-08-08,57.0,12,4,"2024-08-09, 2024-08-14, 2024-08-16, 2024-08-31",200.0,4
263794,MADALENAS VALENTE 180G.CHIPS DE CHOCOLATE,BRIOSH S.A.,Crespo,2024-08-06,2024-08-15,36.0,61,9,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05",577.78,4
366906,MANJAR DE LECHE TRINI 400 GRS.,TRINI STEVIA,Crespo,2024-08-02,2024-08-08,191.0,15,8,"2024-08-14, 2024-08-15, 2024-08-16, 2024-08-23, 2024-08-24",87.5,5
100329,MARIA LUISA CREMOSO HORMA KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-02,2024-08-08,-85.0,114,22,"2024-08-01, 2024-08-09, 2024-08-12, 2024-08-13, 2024-08-21",418.18,5
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-23,2024-08-26,-23.0,6,8,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-09",-25.0,4
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-02,2024-08-03,0.0,5,2,"2024-08-09, 2024-08-10",150.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-09,2024-08-10,-6.0,2,5,"2024-08-02, 2024-08-03",-60.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Italia,2024-08-23,2024-08-26,-9.0,4,7,"2024-08-02, 2024-08-03, 2024-08-09, 2024-08-10",-42.86,4
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-02,2024-08-03,0.0,3,1,"2024-08-05, 2024-08-06",200.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-04,2024-08-06,-4.0,2,8,"2024-08-02, 2024-08-10, 2024-08-16",-75.0,3
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-09,2024-08-10,-6.0,1,4,"2024-08-02, 2024-08-05",-75.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Nogoya Sur,2024-08-23,2024-08-26,-13.0,4,5,"2024-08-02, 2024-08-05, 2024-08-06, 2024-08-10",-20.0,4
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-02,2024-08-03,0.0,6,2,"2024-08-06, 2024-08-09",200.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-09,2024-08-10,-9.0,3,6,"2024-08-02, 2024-08-03",-50.0,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-09,2024-08-10,160.0,63,61,"2024-08-01, 2024-08-02",3.28,2
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-23,2024-08-26,26.0,75,131,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05",-42.75,4
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Hernandez,2024-08-04,2024-08-06,-7.0,2,7,"2024-08-02, 2024-08-03, 2024-08-09",-71.43,3
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-04,2024-08-06,189.0,40,121,"2024-08-01, 2024-08-02, 2024-08-03",-66.94,3
104030,MATAMBRE NOVILLO KG.,CARNE VACUNA,Crespo,2024-08-02,2024-08-03,-71.0,101,30,"2024-08-01, 2024-08-05",236.67,2
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Crespo,2024-08-09,2024-08-15,40.0,38,19,"2024-08-03, 2024-08-06, 2024-08-07, 2024-08-21, 2024-08-23",100.0,5
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Nogoya Italia,2024-08-09,2024-08-15,0.0,15,12,"2024-08-19, 2024-08-22, 2024-08-23, 2024-08-24, 2024-08-26",25.0,5
772194,MATE COCIDO PRIMER PRECIO 25 SAQ.,SANESA,Nogoya Sur,2024-08-09,2024-08-15,152.0,39,26,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-07, 2024-08-16",50.0,5
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Crespo,2024-08-16,2024-08-22,32.0,188,108,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",74.07,5
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Nogoya Sur,2024-08-16,2024-08-22,86.0,45,9,"2024-08-24, 2024-08-26, 2024-08-28, 2024-08-29, 2024-08-30",400.0,5
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Hernandez,2024-08-16,2024-08-22,2.0,16,1,2024-08-27,1500.0,1
11158,MAYONESA HELLMANNS 1000 CC,UNILEVER BEST FOODS,Nogoya Italia,2024-08-16,2024-08-22,15.0,32,13,"2024-08-15, 2024-08-23, 2024-08-24, 2024-08-26, 2024-08-27",146.15,5
295616,OBLEAS SINFONIA 100G NARANJA CHOCOLATE,PILARES COMPAÑIA ALIMENTICIA,Nogoya Sur,2024-08-06,2024-08-30,-6.0,4,3,"2024-08-01, 2024-08-03",33.33,2
295616,OBLEAS SINFONIA 100G NARANJA CHOCOLATE,PILARES COMPAÑIA ALIMENTICIA,Crespo,2024-08-06,2024-08-30,236.0,198,31,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-31",538.71,5
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-15,2024-08-16,88.0,1,3,"2024-08-03, 2024-08-06",-66.67,2
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-09,2024-08-10,93.0,2,3,"2024-08-03, 2024-08-06",-33.33,2
250014,PALETA COCIDA LAR 250G.,FIAMBRES LAR.,Crespo,2024-08-02,2024-08-03,99.0,2,3,"2024-08-06, 2024-08-07",-33.33,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-23,2024-08-24,20.0,5,5,"2024-08-01, 2024-08-02",0.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-02,2024-08-03,16.0,3,5,"2024-08-01, 2024-08-06",-40.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-09,2024-08-10,255.0,101,113,"2024-08-01, 2024-08-02",-10.62,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-23,2024-08-24,307.0,84,113,"2024-08-01, 2024-08-02",-25.66,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-02,2024-08-03,148.0,120,79,"2024-08-01, 2024-08-05",51.9,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-15,2024-08-16,28.0,7,5,"2024-08-01, 2024-08-02",40.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-09,2024-08-10,11.0,7,5,"2024-08-01, 2024-08-02",40.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Crespo,2024-08-15,2024-08-16,275.0,111,113,"2024-08-01, 2024-08-02",-1.77,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-02,2024-08-03,26.0,8,5,"2024-08-01, 2024-08-05",60.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-09,2024-08-10,16.0,11,7,"2024-08-01, 2024-08-02",57.14,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-09,2024-08-10,20.0,6,5,"2024-08-01, 2024-08-02",20.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-23,2024-08-24,13.0,7,7,"2024-08-01, 2024-08-02",0.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Sur,2024-08-15,2024-08-16,17.0,13,7,"2024-08-01, 2024-08-02",85.71,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Nogoya Italia,2024-08-02,2024-08-03,18.0,8,3,"2024-08-01, 2024-08-05",166.67,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-23,2024-08-24,10.0,5,5,"2024-08-01, 2024-08-02",0.0,2
107084,PALETA COCIDA LAR KG.,FIAMBRES LAR.,Hernandez,2024-08-15,2024-08-16,7.0,5,5,"2024-08-01, 2024-08-02",0.0,2
274,PALITOS DE MAIZ JULICROC 65G.,JULI CROC,Crespo,2024-08-09,2024-08-15,136.0,74,27,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",174.07,5
274,PALITOS DE MAIZ JULICROC 65G.,JULI CROC,Nogoya Sur,2024-08-09,2024-08-15,64.0,32,14,"2024-08-02, 2024-08-03, 2024-08-07, 2024-08-08, 2024-08-16",128.57,5
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Crespo,2024-08-09,2024-08-15,397.0,369,247,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",49.39,5
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Hernandez,2024-08-09,2024-08-15,46.0,31,19,"2024-08-01, 2024-08-02, 2024-08-07, 2024-08-16, 2024-08-20",63.16,5
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Nogoya Italia,2024-08-09,2024-08-15,94.0,30,15,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",100.0,5
25953,PALITOS SALADOS JULICROC 150 G,JULI CROC,Nogoya Sur,2024-08-09,2024-08-15,63.0,59,33,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",78.79,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Sur,2024-08-02,2024-08-08,-1.0,25,39,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",-35.9,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Hernandez,2024-08-09,2024-08-15,18.0,50,20,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",150.0,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Crespo,2024-08-02,2024-08-08,144.0,103,102,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",0.98,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Crespo,2024-08-09,2024-08-15,73.0,298,88,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",238.64,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Hernandez,2024-08-02,2024-08-08,27.0,19,22,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14",-13.64,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Sur,2024-08-09,2024-08-15,39.0,100,25,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",300.0,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Italia,2024-08-02,2024-08-08,10.0,19,29,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15",-34.48,5
10056,PAN DE MIGA CRESPAN 310 GRS.,PANIF. BELGRANO,Nogoya Italia,2024-08-09,2024-08-15,22.0,58,18,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",222.22,5
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Sur,2024-08-16,2024-08-22,108.0,31,15,"2024-08-01, 2024-08-06, 2024-08-14, 2024-08-15, 2024-08-23",106.67,5
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Italia,2024-08-16,2024-08-22,197.0,26,15,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",73.33,5
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Hernandez,2024-08-16,2024-08-22,20.0,42,14,"2024-08-01, 2024-08-05, 2024-08-06, 2024-08-08, 2024-08-09",200.0,5
715913,PAN RALLADO PRIMER PRECIO 400 GRS.,ARAUJO SRL,Crespo,2024-08-16,2024-08-22,47.0,6,20,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",-70.0,5
21994,PAN VENEZIANA TRISALVADO LIGTH 620G,VENEZIANA,Crespo,2024-08-27,2024-08-30,56.0,23,19,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05",21.05,4
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Nogoya Sur,2024-08-16,2024-08-22,73.0,77,18,"2024-08-23, 2024-08-24, 2024-08-26, 2024-08-28, 2024-08-29",327.78,5
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Hernandez,2024-08-16,2024-08-22,119.0,50,20,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",150.0,5
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Crespo,2024-08-16,2024-08-22,146.0,275,76,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",261.84,5
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Nogoya Italia,2024-08-16,2024-08-22,171.0,120,21,"2024-08-15, 2024-08-23, 2024-08-24, 2024-08-26, 2024-08-27",471.43,5
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,6.0,1,1,2024-08-24,0.0,1
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,12.0,1,6,"2024-08-14, 2024-08-19, 2024-08-28, 2024-08-31",-83.33,4
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,92.0,10,7,"2024-08-10, 2024-08-14, 2024-08-19, 2024-08-21, 2024-08-26",42.86,5
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,42.0,34,18,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",88.89,5
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,7.0,3,4,"2024-08-10, 2024-08-15, 2024-08-16, 2024-08-24",-25.0,4
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,15.0,1,1,2024-08-01,0.0,1
278132,PASTA DE MANI ENTRENUTS COCO 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,21.0,2,7,"2024-08-12, 2024-08-15, 2024-08-16, 2024-08-20, 2024-08-27",-71.43,5
278132,PASTA DE MANI ENTRENUTS COCO 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,46.0,32,25,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14",28.0,5
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,3.0,3,0,,,0
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,19.0,4,3,"2024-08-10, 2024-08-12",33.33,2
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,48.0,31,23,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",34.78,5
281109,PASTA DE MANI ENTRENUTS MIX SEMILLAS 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,59.0,22,16,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",37.5,5
281109,PASTA DE MANI ENTRENUTS MIX SEMILLAS 370G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,7.0,3,4,"2024-08-12, 2024-08-13, 2024-08-19, 2024-08-24",-25.0,4
278130,PASTA DE MANI ENTRENUTS NATURAL 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,23.0,53,21,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",152.38,4
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,3.0,3,2,2024-08-01,50.0,1
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,19.0,1,4,"2024-08-13, 2024-08-16, 2024-08-21, 2024-08-22",-75.0,4
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,58.0,28,18,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",55.56,5
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Hernandez,2024-08-02,2024-08-08,191.0,24,7,"2024-08-10, 2024-08-12, 2024-08-13, 2024-08-15, 2024-08-26",242.86,5
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Crespo,2024-08-02,2024-08-08,982.0,129,45,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",186.67,5
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Nogoya Italia,2024-08-02,2024-08-08,200.0,26,14,"2024-08-09, 2024-08-10, 2024-08-14, 2024-08-15, 2024-08-20",85.71,5
108728,PIZZA LISTA PARA HORNEAR,ROTISERIA L.A.R.,Crespo,2024-08-23,2024-08-24,103.0,103,40,"2024-08-01, 2024-08-02",157.5,2
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,211.0,29,13,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",123.08,5
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Crespo,2024-08-02,2024-08-08,36.0,59,11,"2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15, 2024-08-16",436.36,5
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Hernandez,2024-08-02,2024-08-08,96.0,14,9,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-16",55.56,5
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,17.0,15,14,"2024-08-01, 2024-08-09, 2024-08-12, 2024-08-14, 2024-08-16",7.14,5
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,52.0,33,6,"2024-08-01, 2024-08-13, 2024-08-14, 2024-08-16, 2024-08-21",450.0,5
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,272.0,21,9,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14",133.33,5
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Hernandez,2024-08-02,2024-08-08,71.0,26,9,"2024-08-01, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-15",188.89,5
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Crespo,2024-08-02,2024-08-08,31.0,72,12,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",500.0,5
296654,POSTRE FELICES LAS VACAS 170G.CHOCOLATE,FELICES LAS VACAS,Crespo,2024-08-07,2024-08-12,12.0,9,2,2024-08-06,350.0,1
242534,PREMEZCLA ARCOR SIN TACC BIZCOCHUELO CHOCOLATE 500,ARCOR S.A.,Crespo,2024-08-24,2024-08-29,112.0,3,6,"2024-08-08, 2024-08-09, 2024-08-10, 2024-08-15, 2024-08-16",-50.0,5
242320,PREMEZCLA ARCOR SIN TACC BIZCOCHUELO VAINILLA 500G,ARCOR S.A.,Crespo,2024-08-23,2024-08-29,38.0,3,5,"2024-08-02, 2024-08-05, 2024-08-06, 2024-08-08, 2024-08-09",-40.0,5
283035,PREMEZCLA BLANCAFLOR PAN/PIZZA S/TACC 500G,MOLINOS RIO DL.PLATA,Crespo,2024-08-16,2024-08-22,8.0,18,17,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-08, 2024-08-09",5.88,5
283035,PREMEZCLA BLANCAFLOR PAN/PIZZA S/TACC 500G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-16,2024-08-22,12.0,3,2,"2024-08-24, 2024-08-29",50.0,2
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Nogoya Sur,2024-08-23,2024-08-29,10.0,2,0,,,0
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Nogoya Italia,2024-08-23,2024-08-29,51.0,1,2,"2024-08-05, 2024-08-31",-50.0,2
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Hernandez,2024-08-23,2024-08-29,0.0,2,4,"2024-08-03, 2024-08-05, 2024-08-09, 2024-08-22",-50.0,4
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Crespo,2024-08-23,2024-08-29,12.0,2,2,"2024-08-03, 2024-08-14",0.0,2
216091,PREMEZCLA P/PANIFICADOS LAS 3 HARINAS 500G.,PROYECTO SANTA FE,Crespo,2024-08-09,2024-08-15,210.0,6,7,"2024-08-01, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",-14.29,5
380935,PREMEZCLA SANA MUNDI 200G MEDALLON VEGETAL,TRINI STEVIA,Crespo,2024-08-16,2024-08-22,248.0,3,8,"2024-08-01, 2024-08-03, 2024-08-07, 2024-08-08, 2024-08-15",-62.5,5
263294,PREPARADO FLEISCREAM 1L.CHANTILLY,CALSA,Crespo,2024-08-09,2024-08-23,23.0,28,9,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07",211.11,5
213392,PROMO ROTISERIA,ROTISERIA L.A.R.,Crespo,2024-08-30,2024-08-31,-69.0,26,26,"2024-08-09, 2024-08-10",0.0,2
213392,PROMO ROTISERIA,ROTISERIA L.A.R.,Crespo,2024-08-09,2024-08-10,-43.0,26,26,"2024-08-30, 2024-08-31",0.0,2
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Nogoya Sur,2024-08-16,2024-08-22,2136.0,430,344,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",25.0,5
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Crespo,2024-08-16,2024-08-22,2849.0,2037,1601,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",27.23,5
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Nogoya Italia,2024-08-16,2024-08-22,1991.0,163,124,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",31.45,5
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Hernandez,2024-08-16,2024-08-22,-61.0,179,128,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",39.84,5
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,54.0,244,87,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",180.46,5
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Nogoya Italia,2024-08-16,2024-08-22,15.0,18,12,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-08",50.0,5
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,16.0,34,21,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-07, 2024-08-09",61.9,5
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Nogoya Italia,2024-08-16,2024-08-22,1.0,6,23,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-08",-73.91,5
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Hernandez,2024-08-16,2024-08-22,-6.0,6,5,"2024-08-06, 2024-08-08, 2024-08-13",20.0,3
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,25.0,58,32,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-13",81.25,5
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,37.0,206,98,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",110.2,5
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Nogoya Sur,2024-08-07,2024-08-08,8.0,1,6,"2024-08-01, 2024-08-03",-83.33,2
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Nogoya Italia,2024-08-07,2024-08-08,50.0,6,3,"2024-08-01, 2024-08-02",100.0,2
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Hernandez,2024-08-07,2024-08-08,0.0,3,7,"2024-08-09, 2024-08-10",-57.14,2
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Crespo,2024-08-07,2024-08-08,54.0,50,2,"2024-08-01, 2024-08-03",2400.0,2
250036,QUESO MARIA LUISA BARRA 250G.,LACTEOS DOÑA LUISA,Crespo,2024-08-09,2024-08-15,91.0,5,6,"2024-08-01, 2024-08-07, 2024-08-08, 2024-08-16, 2024-08-28",-16.67,5
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Nogoya Sur,2024-08-09,2024-08-15,7.0,10,2,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",400.0,5
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Nogoya Italia,2024-08-09,2024-08-15,44.0,17,11,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",54.55,5
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Hernandez,2024-08-09,2024-08-15,10.0,2,3,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-16, 2024-08-19",-33.33,5
