codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,Dias_Oferta,Efectividad_Ventas_por_Dia
30703,VINO TINTO ETNIA MALBEC 750CC,BODEGA TOTALS,Crespo,2024-08-30,2024-08-31,120.0,26,2,13.0
30703,VINO TINTO ETNIA MALBEC 750CC,BODEGA TOTALS,Hernandez,2024-08-30,2024-08-31,54.0,13,2,6.5
30703,VINO TINTO ETNIA MALBEC 750CC,BODEGA TOTALS,Nogoya Italia,2024-08-30,2024-08-31,9.0,6,2,3.0
30703,VINO TINTO ETNIA MALBEC 750CC,BODEGA TOTALS,Nogoya Sur,2024-08-30,2024-08-31,62.0,8,2,4.0
334550,VINO TINTO JUAN CRISTOBAL MALBEC 750ML.,BODEGA DON CRISTOBAL,Nogoya Italia,2024-08-09,2024-08-10,11.0,1,2,0.5
334550,VINO TINTO JUAN CRISTOBAL MALBEC 750ML.,BODEGA DON CRISTOBAL,Crespo,2024-08-09,2024-08-10,51.0,5,2,2.5
286736,VINO TINTO NACIDO Y CRIADO MALBEC 750CC,RESERO,Nogoya Italia,2024-08-23,2024-08-24,21.0,4,2,2.0
286736,VINO TINTO NACIDO Y CRIADO MALBEC 750CC,RESERO,Nogoya Sur,2024-08-23,2024-08-24,23.0,3,2,1.5
286736,VINO TINTO NACIDO Y CRIADO MALBEC 750CC,RESERO,Crespo,2024-08-23,2024-08-24,16.0,27,2,13.5
286736,VINO TINTO NACIDO Y CRIADO MALBEC 750CC,RESERO,Hernandez,2024-08-23,2024-08-24,22.0,3,2,1.5
82392,VINO TINTO RESERO 1125CC,RESERO,Nogoya Sur,2024-08-02,2024-08-08,275.0,10,7,1.43
82392,VINO TINTO RESERO 1125CC,RESERO,Nogoya Italia,2024-08-02,2024-08-08,69.0,13,7,1.86
82392,VINO TINTO RESERO 1125CC,RESERO,Crespo,2024-08-02,2024-08-08,197.0,77,7,11.0
82392,VINO TINTO RESERO 1125CC,RESERO,Hernandez,2024-08-02,2024-08-08,11.0,3,7,0.43
290624,VINO TINTO TRIBU CAB-SAU 750CC,BODEGA TRIVENTO,Nogoya Sur,2024-08-02,2024-08-08,7.0,1,7,0.14
290624,VINO TINTO TRIBU CAB-SAU 750CC,BODEGA TRIVENTO,Nogoya Italia,2024-08-02,2024-08-08,15.0,2,7,0.29
290624,VINO TINTO TRIBU CAB-SAU 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,20.0,28,7,4.0
290625,VINO TINTO TRIBU MALBEC 750CC,BODEGA TRIVENTO,Nogoya Italia,2024-08-02,2024-08-08,22.0,1,7,0.14
290625,VINO TINTO TRIBU MALBEC 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,4.0,13,7,1.86
281083,VINO TINTO TRIVENTO CAB-SAU 750CC,BODEGA TRIVENTO,Hernandez,2024-08-02,2024-08-08,8.0,4,7,0.57
281083,VINO TINTO TRIVENTO CAB-SAU 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,25.0,5,7,0.71
281082,VINO TINTO TRIVENTO MALBEC 750CC,BODEGA TRIVENTO,Nogoya Italia,2024-08-02,2024-08-08,10.0,4,7,0.57
281082,VINO TINTO TRIVENTO MALBEC 750CC,BODEGA TRIVENTO,Hernandez,2024-08-02,2024-08-08,1.0,1,7,0.14
281082,VINO TINTO TRIVENTO MALBEC 750CC,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,3.0,10,7,1.43
297499,VINO TINTO TRIVENTO RED BLEND 750CC MAXIMUM,BODEGA TRIVENTO,Crespo,2024-08-02,2024-08-08,9.0,8,7,1.14
334557,VINO TINTO VIÑALBA MALBEC 750ML.,FRATELLI BRANCA,Hernandez,2024-08-09,2024-08-10,12.0,2,2,1.0
334557,VINO TINTO VIÑALBA MALBEC 750ML.,FRATELLI BRANCA,Crespo,2024-08-09,2024-08-10,14.0,6,2,3.0
254820,YERBA MAÑANITA 4 FLEX 1KG.,TASA LAS MARIAS,Crespo,2024-08-16,2024-08-22,165.0,188,7,26.86
254820,YERBA MAÑANITA 4 FLEX 1KG.,TASA LAS MARIAS,Hernandez,2024-08-16,2024-08-22,39.0,29,7,4.14
254820,YERBA MAÑANITA 4 FLEX 1KG.,TASA LAS MARIAS,Nogoya Italia,2024-08-16,2024-08-22,154.0,40,7,5.71
254820,YERBA MAÑANITA 4 FLEX 1KG.,TASA LAS MARIAS,Nogoya Sur,2024-08-16,2024-08-22,214.0,36,7,5.14
254823,YERBA UNION 4 FLEX 1 KG.,TASA LAS MARIAS,Hernandez,2024-08-23,2024-08-29,180.0,24,7,3.43
254823,YERBA UNION 4 FLEX 1 KG.,TASA LAS MARIAS,Nogoya Sur,2024-08-23,2024-08-29,502.0,33,7,4.71
254823,YERBA UNION 4 FLEX 1 KG.,TASA LAS MARIAS,Nogoya Italia,2024-08-23,2024-08-29,33.0,26,7,3.71
254823,YERBA UNION 4 FLEX 1 KG.,TASA LAS MARIAS,Crespo,2024-08-23,2024-08-29,102.0,93,7,13.29
31488,YOGHURT CREMIGAL 120G.ENTERO DURAZNO,CREMIGAL,Nogoya Italia,2024-08-13,2024-08-21,76.0,61,9,6.78
31488,YOGHURT CREMIGAL 120G.ENTERO DURAZNO,CREMIGAL,Crespo,2024-08-13,2024-08-21,636.0,166,9,18.44
31488,YOGHURT CREMIGAL 120G.ENTERO DURAZNO,CREMIGAL,Nogoya Sur,2024-08-13,2024-08-21,135.0,91,9,10.11
761695,YOGHURT CREMIGAL 120G.ENTERO FRUTAS TROPICALE,CREMIGAL,Nogoya Sur,2024-08-15,2024-08-16,104.0,20,2,10.0
761695,YOGHURT CREMIGAL 120G.ENTERO FRUTAS TROPICALE,CREMIGAL,Crespo,2024-08-15,2024-08-16,456.0,102,2,51.0
298314,YOGHURT G.COMPRA BEBIBLE 900ML.FRUTILLA,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,11.0,42,7,6.0
298314,YOGHURT G.COMPRA BEBIBLE 900ML.FRUTILLA,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,53.0,82,7,11.71
298313,YOGHURT G.COMPRA BEBIBLE 900ML.VAINILLA,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,18.0,26,7,3.71
298313,YOGHURT G.COMPRA BEBIBLE 900ML.VAINILLA,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,67.0,96,7,13.71
298313,YOGHURT G.COMPRA BEBIBLE 900ML.VAINILLA,DANONE ARGENTINA SA,Nogoya Italia,2024-08-16,2024-08-22,8.0,16,7,2.29
291149,YOGHURT YOGURISIMO NATURAL 300G.,DANONE ARGENTINA SA,Nogoya Italia,2024-08-23,2024-08-29,0.0,6,7,0.86
291149,YOGHURT YOGURISIMO NATURAL 300G.,DANONE ARGENTINA SA,Crespo,2024-08-23,2024-08-29,30.0,17,7,2.43
263682,YOGHURT YOGURISIMO NATURAL 300G. S/AZUCAR,DANONE ARGENTINA SA,Crespo,2024-08-23,2024-08-29,2.0,71,7,10.14
263682,YOGHURT YOGURISIMO NATURAL 300G. S/AZUCAR,DANONE ARGENTINA SA,Nogoya Italia,2024-08-23,2024-08-29,9.0,12,7,1.71
263682,YOGHURT YOGURISIMO NATURAL 300G. S/AZUCAR,DANONE ARGENTINA SA,Nogoya Sur,2024-08-23,2024-08-29,0.0,12,7,1.71
219756,YOGUBAR DE ARROZ GALLO 20G.,CHOCOARROZ,Crespo,2024-08-16,2024-08-22,127.0,74,7,10.57
219756,YOGUBAR DE ARROZ GALLO 20G.,CHOCOARROZ,Hernandez,2024-08-16,2024-08-22,0.0,16,7,2.29
219756,YOGUBAR DE ARROZ GALLO 20G.,CHOCOARROZ,Nogoya Italia,2024-08-16,2024-08-22,255.0,49,7,7.0
219756,YOGUBAR DE ARROZ GALLO 20G.,CHOCOARROZ,Nogoya Sur,2024-08-16,2024-08-22,-42.0,18,7,2.57
